Data,Otwarcie,Zamknięcie,Maks.,Min.,Obrót (mln. zł),Zmiana (%)
2017-08-29,9.39,9.44,9.49,9.38,0.02,0.64
2017-08-28,9.2,9.38,9.38,8.75,0.07,3.08
2017-08-25,9.38,9.1,9.38,8.76,0.09,-2.99
2017-08-24,9.38,9.38,9.38,9.37,0.01,0
2017-08-23,9.35,9.38,9.38,9.35,0,2.18
2017-08-22,9.35,9.18,9.35,9.18,0,-0.33
2017-08-21,8.7,9.21,9.21,8.7,0.07,5.86
2017-08-18,8.6,8.7,8.7,8.4,0,-0.57
2017-08-17,8.75,8.75,8.75,8.75,0,0
2017-08-16,8.75,8.75,8.75,8.75,0,0
2017-08-14,8.6,8.75,8.75,8.6,0,0
2017-08-11,8.75,8.75,8.75,8.75,0,0
2017-08-10,8.75,8.75,8.75,8.38,0,0
2017-08-09,8.6,8.75,8.8,8.6,0.01,5.93
2017-08-08,8.8,8.26,8.8,8.26,0,-6.14
2017-08-07,8.6,8.8,8.8,8.26,0,6.67
2017-08-04,8.2,8.25,8.25,7.86,0,0.61
2017-08-03,8.2,8.2,8.25,8.2,0.02,2.5
2017-08-02,8.4,8,8.4,8,0.01,-4.76
2017-08-01,8.9,8.4,8.9,8.15,0.02,-4
2017-07-31,8.45,8.75,8.8,8.36,0.03,3.06
2017-07-28,8.36,8.49,8.5,8.36,0.01,1.68
2017-07-27,7.97,8.35,8.35,7.97,0,1.58
2017-07-26,7.97,8.22,8.22,7.97,0.01,3.14
2017-07-25,7.97,7.97,7.97,7.97,0,0
2017-07-24,7.97,7.97,7.97,7.97,0,0
2017-07-21,7.97,7.97,7.97,7.97,0,0
2017-07-20,7.81,7.97,7.97,7.61,0.02,2.05
2017-07-19,8.2,7.81,8.2,7.57,0.02,-5.22
2017-07-18,8.51,8.24,8.59,8.2,0.01,-7.42
2017-07-17,8.9,8.9,8.9,8.9,0,-0.22
2017-07-14,8.92,8.92,8.92,8.92,0,0
2017-07-13,8.75,8.92,9.16,8.51,0,0.11
2017-07-12,9.19,8.91,9.19,8.52,0.02,-3.05
2017-07-11,9.19,9.19,9.19,9.19,0,0
2017-07-10,9.29,9.19,9.29,8.91,0,-0.65
2017-07-07,9.3,9.25,9.3,8.92,0.01,-0.54
2017-07-06,8.92,9.3,9.35,8.92,0.01,1.64
2017-07-05,9.35,9.15,9.35,9.15,0,-2.14
2017-07-04,9.35,9.35,9.35,9.35,0.01,0
2017-07-03,9.4,9.35,9.4,9.35,0,-0.53
2017-06-30,9.05,9.4,9.4,9.05,0,0.11
2017-06-29,9.05,9.39,9.4,9.05,0,-0.11
2017-06-28,9.06,9.4,9.4,9.06,0.01,0
2017-06-27,9.35,9.4,9.45,9.19,0.36,0.32
2017-06-26,9.33,9.37,9.37,9.25,0.09,0.43
2017-06-23,9.26,9.33,9.33,9.21,0.17,0.76
2017-06-22,9.35,9.26,9.35,9,0.12,-1.38
2017-06-21,9.39,9.39,9.39,8.93,0.03,0.97
2017-06-20,9.39,9.3,9.39,9.03,0.01,0.54
2017-06-19,9.4,9.25,9.54,9.1,0.04,0.54
2017-06-16,9,9.2,9.41,8.62,0.22,3.37
2017-06-14,8.77,8.9,9,8.42,0.15,1.48
2017-06-13,8.36,8.77,8.77,8.36,0.14,1.39
2017-06-12,8.55,8.65,8.71,8.55,0.04,0.23
2017-06-09,8.55,8.63,8.63,8.1,0.18,1.53
2017-06-08,8.4,8.5,8.5,8.01,0.19,0
2017-06-07,8.5,8.5,8.79,8.13,0.1,-1.05
2017-06-06,8.15,8.59,8.6,8.15,0.11,3.74
2017-06-05,8.29,8.28,8.45,8.28,0.06,1.97
2017-06-02,8.05,8.12,8.12,7.62,0.04,1.37
2017-06-01,7.74,8.01,8.47,7.69,0.19,3.49
2017-05-31,7.59,7.74,7.74,7.3,0.7,1.98
2017-05-30,7.21,7.59,7.71,7.2,0.25,7.36
2017-05-29,6.55,7.07,7.2,6.55,0.05,7.94
2017-05-26,6.35,6.55,6.55,6.05,0.05,2.34
2017-05-25,6.5,6.4,6.5,6.05,0.01,-0.62
2017-05-24,6.5,6.44,6.5,6.44,0,0
2017-05-23,6.45,6.44,6.45,6.44,0,-0.62
2017-05-22,6.5,6.48,6.5,6.29,0,-0.77
2017-05-19,6.54,6.53,6.54,6.35,0.01,1.24
2017-05-18,6.52,6.45,6.52,6.29,0,-1.53
2017-05-17,6.35,6.55,6.57,6.25,0.01,4.8
2017-05-16,6.35,6.25,6.72,6.25,0.04,-3.4
2017-05-15,6.35,6.47,6.47,6.25,0.81,1.89
2017-05-12,6.29,6.35,6.57,6.21,0.88,0.95
2017-05-11,6.29,6.29,6.29,6.29,1.12,0.16
2017-05-10,6.16,6.28,6.28,6.16,0.01,0
2017-05-09,6.28,6.28,6.28,6.28,0,0
2017-05-08,6.3,6.28,6.3,6.28,0.03,-0.16
2017-05-05,6.29,6.29,6.29,6.28,0.19,0
2017-05-04,6.29,6.29,6.29,6.17,0.01,0
2017-05-02,6.19,6.29,6.29,6.18,0.11,1.62
2017-04-28,6.09,6.19,6.19,5.91,0.24,1.64
2017-04-27,6.05,6.09,6.09,6.05,0,0.66
2017-04-26,6.07,6.05,6.07,6.05,0.09,-0.17
2017-04-25,6.05,6.06,6.06,6.05,0.09,0.17
2017-04-24,6.05,6.05,6.05,6.05,0,0.17
2017-04-21,6.05,6.04,6.05,6.04,0,-0.17
2017-04-20,6.05,6.05,6.05,6.05,0,0
2017-04-19,5.95,6.05,6.05,5.9,0.1,2.54
2017-04-18,5.95,5.9,6,5.75,0.24,-0.84
2017-04-13,6,5.95,6,5.95,0,0
2017-04-12,5.95,5.95,5.95,5.95,0,0
2017-04-11,5.95,5.95,5.95,5.95,0,0.85
2017-04-10,5.9,5.9,5.9,5.9,0.04,-1.67
2017-04-07,6,6,6,6,0,0.17
2017-04-06,5.9,5.99,5.99,5.8,0,0
2017-04-05,5.9,5.99,5.99,5.9,0,0
2017-04-04,5.9,5.99,5.99,5.8,0.01,1.53
2017-04-03,6,5.9,6,5.9,0.01,0
2017-03-31,6,5.9,6,5.8,0,-1.67
2017-03-30,6,6,6,6,0,-0.83
2017-03-29,6.05,6.05,6.05,6.05,0,0
2017-03-28,6.05,6.05,6.05,6.05,0,0
2017-03-27,6.08,6.05,6.08,6.05,0,-0.49
2017-03-24,6.08,6.08,6.08,6.08,0,0
2017-03-23,6.09,6.08,6.09,6.08,0,1.5
2017-03-22,6.09,5.99,6.09,5.99,0,-1.32
2017-03-21,6.07,6.07,6.07,5.85,0.02,0
2017-03-20,6.03,6.07,6.07,6.02,0.01,0.5
2017-03-17,5.99,6.04,6.04,5.75,0.12,0.83
2017-03-16,5.99,5.99,5.99,5.99,0,0
2017-03-15,5.87,5.99,5.99,5.87,0.01,2.04
2017-03-14,5.87,5.87,5.87,5.87,0,0
2017-03-13,5.9,5.87,5.9,5.87,0,-0.84
2017-03-10,5.92,5.92,5.92,5.75,0,0
2017-03-09,5.92,5.92,5.92,5.92,0,0
2017-03-08,5.92,5.92,5.92,5.92,0,0
2017-03-07,5.89,5.92,5.92,5.7,0,0.51
2017-03-06,5.89,5.89,5.89,5.7,0.01,0
2017-03-03,5.69,5.89,5.89,5.69,0.02,-0.34
2017-03-02,5.91,5.91,5.91,5.91,0,0
2017-03-01,5.94,5.91,5.94,5.72,0,0
